573,SUELA MARIA D,38,CREPE,59
574,SUELA MARIA D,40,CREPE,2
575,SUELA MARIELITA,37,BLANCO,3
576,SUELA MARIELITA,34,KLIM,149
577,SUELA MARIELITA,35,KLIM,132
578,SUELA MARIELITA,36,KLIM,105
579,SUELA MARIELITA,37,KLIM,22
580,SUELA MARIELITA,38,KLIM,12
581,SUELA MARIELITA,39,KLIM,1
582,SUELA MARIELITA,40,KLIM,39
583,SUELA MEDIA PLA 5,34,NEGRO,300
584,SUELA MEDIA PLA 5,35,NEGRO,610
585,SUELA MEDIA PLA 5,36,NEGRO,1211
586,SUELA MEDIA PLA 5,37,NEGRO,1503
587,SUELA MEDIA PLA 5,38,NEGRO,710
588,SUELA MEDIA PLA 5,39,NEGRO,400
589,SUELA MEDIA PLA 5,40,NEGRO,200
590,SUELA MONACO,34,BLANCO,36
591,SUELA MONACO,35,BLANCO,64
592,SUELA MONACO,36,BLANCO,57
593,SUELA MONACO,38,BLANCO,30
594,SUELA MONACO,39,BLANCO,15
595,SUELA MONACO,40,BLANCO,61
596,SUELA MONACO,34,KLIM,121
597,SUELA MONACO,35,KLIM,1
598,SUELA MONACO,37,KLIM,5
599,SUELA MONACO,38,KLIM,58
600,SUELA MONACO,39,KLIM,2
601,SUELA MONACO,40,KLIM,12
602,SUELA NAYU GRANDE,36,CREPE,103
603,SUELA NAYU MEDIANA,27,CREPE,70
604,SUELA NAYU MEDIANA,28,CREPE,38
605,SUELA NAYU MEDIANA,29,CREPE,6
606,SUELA NAYU MEDIANA,31,CREPE,114
607,SUELA NAYU MEDIANA,33,CREPE,61
608,SUELA NAYUEX,34,CAMEL,1
609,SUELA NAYUEX,37,CAMEL,1
610,SUELA NAYUEX,38,CAMEL,35
611,SUELA NAYUEX,39,CAMEL,3
612,SUELA NAYUEX,40,CAMEL,4
613,SUELA NEW B,35,BLANCO/NEGRO,678
614,SUELA NEW B,36,BLANCO/NEGRO,218
615,SUELA NEW B,37,BLANCO/NEGRO,78
616,SUELA NEW B,38,BLANCO/NEGRO,164
617,SUELA NEW B,39,BLANCO/NEGRO,66
618,SUELA NEW B,40,BLANCO/NEGRO,4
619,SUELA PEKIN,34,BLANCO,95
620,SUELA PEKIN,35,BLANCO,509
621,SUELA PEKIN,36,BLANCO,484
622,SUELA PEKIN,37,BLANCO,127
623,SUELA PEKIN,38,BLANCO,215
624,SUELA PEKIN,39,BLANCO,111
625,SUELA PEKIN,34,NEGRO,19
626,SUELA PEKIN,35,NEGRO,7
627,SUELA PEKIN,36,NEGRO,49
628,SUELA PEKIN,37,NEGRO,31
629,SUELA PEKIN,38,NEGRO,7
630,SUELA PEKIN,39,NEGRO,58
631,SUELA PEKIN,39,KLIM,9
632,SUELA PILI CON SILVATRIM GRANDE,36,CREPE,1
633,SUELA PILI CON SILVATRIM MEDIANA,29,CREPE,1
634,SUELA PILI GRANDE,36,CREPE,46
635,SUELA PILI MEDIANA,27,CREPE,100
636,SUELA PILI MEDIANA,29,CREPE,1
637,SUELA PLANTILLA BRAHAMA DAMA,35,BLANCO,4
638,SUELA PLANTILLA BRAHAMA DAMA,36,BLANCO,38
639,SUELA PLANTILLA BRAHAMA DAMA,37,BLANCO,15
640,SUELA PLANTILLA BRAHAMA DAMA,39,BLANCO,2
641,SUELA PLANTILLA BRAHAMA DAMA,34,KLIM,28
642,SUELA PLANTILLA BRAHAMA DAMA,35,KLIM,43
643,SUELA PLANTILLA BRAHAMA DAMA,36,KLIM,36
644,SUELA PLANTILLA BRAHAMA DAMA,37,KLIM,63
645,SUELA PLANTILLA BRAHAMA DAMA,38,KLIM,45
646,SUELA PLANTILLA BRAHAMA DAMA,39,KLIM,47
647,SUELA PLANTILLA BRAHAMA DAMA,40,KLIM,30
648,SUELA PLANTILLA BRAHAMA DAMA,34,CAFE,79
649,SUELA PLANTILLA BRAHAMA DAMA,35,CAFE,12
650,SUELA PLANTILLA BRAHAMA DAMA,37,CAFE,24
651,SUELA PLANTILLA BRAHAMA DAMA,38,CAFE,62
652,SUELA PLANTILLA BRAHAMA DAMA,40,CAFE,115
653,SUELA PLANTILLA BRAHAMA NIÑA,27,BLANCO,49
654,SUELA PLANTILLA BRAHAMA NIÑA,28,BLANCO,47
655,SUELA PLANTILLA BRAHAMA NIÑA,29,BLANCO,70
656,SUELA PLANTILLA BRAHAMA NIÑA,30,BLANCO,47
657,SUELA PLANTILLA BRAHAMA NIÑA,31,BLANCO,48
658,SUELA PLANTILLA BRAHAMA NIÑA,32,BLANCO,47
659,SUELA PLANTILLA BRAHAMA NIÑA,33,BLANCO,53
660,SUELA PLANTILLA BRAHAMA NIÑA,27,KLIM,52
661,SUELA PLANTILLA BRAHAMA NIÑA,28,KLIM,53
662,SUELA PLANTILLA BRAHAMA NIÑA,29,KLIM,67
663,SUELA PLANTILLA BRAHAMA NIÑA,30,KLIM,48
664,SUELA PLANTILLA BRAHAMA NIÑA,31,KLIM,52
665,SUELA PLANTILLA BRAHAMA NIÑA,32,KLIM,56
666,SUELA PLANTILLA BRAHAMA NIÑA,33,KLIM,55
667,SUELA PLANTILLA BRAHAMA NIÑA,27,CAFE,58
668,SUELA PLANTILLA BRAHAMA NIÑA,28,CAFE,44
669,SUELA PLANTILLA BRAHAMA NIÑA,29,CAFE,45
670,SUELA PLANTILLA BRAHAMA NIÑA,30,CAFE,91
671,SUELA PLANTILLA BRAHAMA NIÑA,31,CAFE,39
672,SUELA PLANTILLA BRAHAMA NIÑA,32,CAFE,24
673,SUELA PLANTILLA BRAHAMA NIÑA,33,CAFE,63
674,SUELA PRADA CON VIRA,34,BLANCO,34
675,SUELA PRADA CON VIRA,35,BLANCO,3
676,SUELA PRADA CON VIRA,36,BLANCO,3
677,SUELA PRADA CON VIRA,37,BLANCO,1
678,SUELA PRADA CON VIRA,38,BLANCO,3
679,SUELA PRADA CON VIRA,39,BLANCO,18
680,SUELA PRADA CON VIRA,40,BLANCO,6
681,SUELA PRADA CON VIRA,34,NEGRO,7
682,SUELA PRADA CON VIRA,35,NEGRO,8
683,SUELA PRADA CON VIRA,39,NEGRO,16
684,SUELA PRADA CON VIRA,34,CAFE,11
685,SUELA PRADA CON VIRA,35,CAFE,22
686,SUELA PRADA CON VIRA,36,CAFE,29
687,SUELA PRADA CON VIRA,37,CAFE,31
688,SUELA PRADA CON VIRA,38,CAFE,21
689,SUELA PRADA CON VIRA,39,CAFE,9
690,SUELA PRADA SIN VIRA,36,BLANCO,1
691,SUELA PRADA SIN VIRA,37,BLANCO,1
692,SUELA PRADA SIN VIRA,38,BLANCO,1
693,SUELA PUCA GR,34,BLANCO,126
694,SUELA PUCA GR,35,BLANCO,23
695,SUELA PUCA GR,36,BLANCO,57
696,SUELA PUCA GR,37,BLANCO,11
697,SUELA PUCA GR,38,BLANCO,11
698,SUELA PUCA GR,39,BLANCO,10
699,SUELA PUCA GR,40,BLANCO,16
700,SUELA PUCA GR,41,BLANCO,47
701,SUELA PUCA GR,42,BLANCO,15
702,SUELA PUCA GR,37,NEGRO,32
703,SUELA PUCA GR,38,NEGRO,61
704,SUELA PUCA GR,39,NEGRO,43
705,SUELA PUCA GR,41,NEGRO,12
706,SUELA PUCA GR,42,NEGRO,47
707,SUELA PUCA GR,36,KLIM,11
708,SUELA PUCA GR,36,VAINILLA,84
709,SUELA PUCA GR,37,VAINILLA,54
710,SUELA PUCA GR,38,VAINILLA,26
711,SUELA PUCA GR,39,VAINILLA,5
712,SUELA PUCA GR,40,VAINILLA,26
713,SUELA PUCA GR,41,VAINILLA,17
714,SUELA PUCA GR,42,VAINILLA,42
715,SUELA PUCA GR,37,CARTON,45
716,SUELA PUCA GR,38,CARTON,30
717,SUELA PUCA GR,39,CARTON,16
718,SUELA PUCA GR,40,CARTON,32
719,SUELA PUCA GR,41,CARTON,43
720,SUELA PUCA GR,42,CARTON,30
721,SUELA PUMA DAMA,36,BLANCO,32
722,SUELA PUMA DAMA,36,VAINILLA,5
723,SUELA REEBOK MED PVC,27,BLANCO,168
724,SUELA REEBOK MED PVC,28,BLANCO,141
725,SUELA REEBOK MED PVC,29,BLANCO,219
726,SUELA REEBOK MED PVC,30,BLANCO,226
727,SUELA REEBOK MED PVC,31,BLANCO,158
728,SUELA REEBOK MED PVC,32,BLANCO,223
729,SUELA REEBOK MED PVC,33,BLANCO,111
730,SUELA REEBOK MED PVC,27,NEGRO,174
731,SUELA REEBOK MED PVC,28,NEGRO,63
732,SUELA REEBOK MED PVC,29,NEGRO,198
733,SUELA REEBOK MED PVC,30,NEGRO,242
734,SUELA REEBOK MED PVC,31,NEGRO,141
735,SUELA REEBOK MED PVC,32,NEGRO,165
736,SUELA REEBOK MED PVC,33,NEGRO,72
737,SUELA REEBOK PEQ PVC,21,BLANCO,128
738,SUELA REEBOK PEQ PVC,22,BLANCO,79
739,SUELA REEBOK PEQ PVC,23,BLANCO,86
740,SUELA REEBOK PEQ PVC,24,BLANCO,85
741,SUELA REEBOK PEQ PVC,25,BLANCO,40
742,SUELA REEBOK PEQ PVC,26,BLANCO,38
743,SUELA REEBOK PEQ PVC,21,NEGRO,140
744,SUELA REEBOK PEQ PVC,22,NEGRO,186
745,SUELA REEBOK PEQ PVC,23,NEGRO,91
746,SUELA REEBOK PEQ PVC,24,NEGRO,87
747,SUELA REEBOK PEQ PVC,25,NEGRO,213
748,SUELA REEBOK PEQ PVC,26,NEGRO,142
749,SUELA REEBOK PINCESA PEQUEÑA,23,NEGRO,94
750,SUELA REEBOK PINCESA PEQUEÑA,24,NEGRO,100
751,SUELA RENATA CON SILVATRIM,34,BLANCO,2
752,SUELA RENATA CON SILVATRIM,35,BLANCO,2
753,SUELA RENATA CON SILVATRIM,36,BLANCO,5
754,SUELA RENATA CON SILVATRIM,37,BLANCO,4
755,SUELA RENATA CON SILVATRIM,38,BLANCO,8
756,SUELA RENATA CON SILVATRIM,39,BLANCO,1
757,SUELA RENATA CON SILVATRIM,40,BLANCO,7
758,SUELA RENATA CON SILVATRIM,34,NEGRO,70
759,SUELA RENATA CON SILVATRIM,35,NEGRO,129
760,SUELA RENATA CON SILVATRIM,36,NEGRO,1
761,SUELA RENATA CON SILVATRIM,37,NEGRO,3
762,SUELA RENATA CON SILVATRIM,38,NEGRO,58
763,SUELA RENATA CON SILVATRIM,39,NEGRO,11
764,SUELA RENATA CON SILVATRIM,40,NEGRO,90
765,SUELA RENATA CON SILVATRIM,36,KLIM,7
766,SUELA RENATA CON SILVATRIM,40,KLIM,12
767,SUELA RENATA SIN SILVATRIM,34,BLANCO,9
768,SUELA RENATA SIN SILVATRIM,35,BLANCO,9
769,SUELA RENATA SIN SILVATRIM,36,BLANCO,18
770,SUELA RENATA SIN SILVATRIM,37,BLANCO,1
771,SUELA RENATA SIN SILVATRIM,38,BLANCO,24
772,SUELA RENATA SIN SILVATRIM,39,BLANCO,17
773,SUELA RENATA SIN SILVATRIM,40,BLANCO,3
774,SUELA RENATA SIN SILVATRIM,34,NEGRO,12
775,SUELA RENATA SIN SILVATRIM,35,NEGRO,24
776,SUELA RENATA SIN SILVATRIM,36,NEGRO,13
777,SUELA RENATA SIN SILVATRIM,37,NEGRO,54
778,SUELA RENATA SIN SILVATRIM,38,NEGRO,91
779,SUELA RENATA SIN SILVATRIM,39,NEGRO,116
780,SUELA RENATA SIN SILVATRIM,40,NEGRO,54
781,SUELA RENATA SIN SILVATRIM,34,KLIM,84
782,SUELA RENATA SIN SILVATRIM,35,KLIM,94
783,SUELA RENATA SIN SILVATRIM,36,KLIM,107
784,SUELA RENATA SIN SILVATRIM,37,KLIM,97
785,SUELA RENATA SIN SILVATRIM,38,KLIM,76
786,SUELA RENATA SIN SILVATRIM,39,KLIM,52
787,SUELA RENATA SIN SILVATRIM,40,KLIM,4
788,SUELA RENATA SIN SILVATRIM,34,CAFE,1
789,SUELA RENATA SIN SILVATRIM,35,CAFE,2
790,SUELA RENATA SIN SILVATRIM,36,CAFE,1
791,SUELA RENATA SIN SILVATRIM,37,CAFE,5
792,SUELA SALOME GRAND,36,CREPE,49
793,SUELA SAMAYA,34,CREPE,5
794,SUELA SAMAYA,35,CREPE,1
795,SUELA SAMAYA,36,CREPE,50
796,SUELA SAMAYA,34,NEGRO,12
797,SUELA SAMAYA,35,NEGRO,16
798,SUELA SAMAYA,36,NEGRO,24
799,SUELA SAMAYA,37,NEGRO,21
800,SUELA SAMAYA,38,NEGRO,12
801,SUELA SAMAYA,39,NEGRO,3
802,SUELA SAMAYA,40,NEGRO,7
803,SUELA SAN PRADA CON VIRA,34,BLANCO,8
804,SUELA SAN PRADA CON VIRA,35,BLANCO,6
805,SUELA SAN PRADA CON VIRA,36,BLANCO,8
806,SUELA SAN PRADA CON VIRA,38,BLANCO,15
807,SUELA SAN PRADA CON VIRA,39,BLANCO,2
808,SUELA SAN PRADA CON VIRA,34,NEGRO,3
809,SUELA SAN PRADA CON VIRA,35,NEGRO,7
810,SUELA SAN PRADA CON VIRA,36,NEGRO,4
811,SUELA SAN PRADA CON VIRA,37,NEGRO,7
812,SUELA SAN PRADA CON VIRA,38,NEGRO,6
813,SUELA SAN PRADA CON VIRA,39,NEGRO,10
814,SUELA SAN PRADA CON VIRA,35,KLIM,25
815,SUELA SAN PRADA CON VIRA,37,KLIM,19
816,SUELA SAN PRADA CON VIRA,38,KLIM,26
817,SUELA SAN PRADA CON VIRA,39,KLIM,53
818,SUELA SAN PRADA CON VIRA,40,KLIM,53
819,SUELA SAN PRADA CON VIRA,34,CAFE,5
820,SUELA SAN PRADA CON VIRA,35,CAFE,17
821,SUELA SAN PRADA CON VIRA,37,CAFE,15
822,SUELA SAN PRADA CON VIRA,38,CAFE,11
823,SUELA SAN PRADA CON VIRA,39,CAFE,1
824,SUELA SAN PRADA CON VIRA,40,CAFE,10
825,SUELA SCOLA HOMBRE,37,BLANCO,33
826,SUELA SCOLA HOMBRE,38,BLANCO,37
827,SUELA SCOLA HOMBRE,39,BLANCO,75
828,SUELA SCOLA HOMBRE,40,BLANCO,60
829,SUELA SCOLA HOMBRE,41,BLANCO,16
830,SUELA SCOLA HOMBRE,42,BLANCO,4
831,SUELA SCOLA HOMBRE,37,NEGRO,16
832,SUELA SCOLA HOMBRE,37,VAINILLA,177
833,SUELA SCOLA HOMBRE,38,VAINILLA,156
834,SUELA SCOLA HOMBRE,39,VAINILLA,31
835,SUELA SCOLA HOMBRE,40,VAINILLA,31
836,SUELA SCOLA HOMBRE,41,VAINILLA,38
837,SUELA SCOLA HOMBRE,42,VAINILLA,49
838,SUELA SCOLA JUVENIL,34,BLANCO,20
839,SUELA SCOLA JUVENIL,35,BLANCO,20
840,SUELA SCOLA JUVENIL,36,BLANCO,20
841,SUELA SCOLA JUVENIL,34,NEGRO,3
842,SUELA SCOLA JUVENIL,35,NEGRO,27
843,SUELA SCOLA JUVENIL,36,NEGRO,10
844,SUELA SCOLA JUVENIL,34,VAINILLA,60
845,SUELA SCOLA JUVENIL,35,VAINILLA,34
846,SUELA SCOLA JUVENIL,36,VAINILLA,28
847,SUELA SCOLA MED,27,BLANCO,30
848,SUELA SCOLA MED,29,BLANCO,23
849,SUELA SCOLA MED,30,BLANCO,2
850,SUELA SCOLA MED,31,BLANCO,1
851,SUELA SCOLA MED,32,BLANCO,8
852,SUELA SCOLA MED,33,BLANCO,12
853,SUELA SCOLA MED,27,NEGRO,77
854,SUELA SCOLA MED,28,NEGRO,45
855,SUELA SCOLA MED,29,NEGRO,78
856,SUELA SCOLA MED,30,NEGRO,99
857,SUELA SCOLA MED,31,NEGRO,73
858,SUELA SCOLA MED,32,NEGRO,79
859,SUELA SCOLA MED,33,NEGRO,51
860,SUELA SCOLA MED,27,VAINILLA,21
861,SUELA SCOLA MED,28,VAINILLA,45
862,SUELA SCOLA MED,29,VAINILLA,35
863,SUELA SCOLA MED,30,VAINILLA,105
864,SUELA SCOLA MED,31,VAINILLA,43
865,SUELA SCOLA MED,32,VAINILLA,16
866,SUELA SCOLA MED,33,VAINILLA,23
867,SUELA SCOLA PEQUEÑA,21,BLANCO,126
868,SUELA SCOLA PEQUEÑA,22,BLANCO,9
869,SUELA SCOLA PEQUEÑA,23,BLANCO,1
870,SUELA SCOLA PEQUEÑA,24,BLANCO,22
871,SUELA SCOLA PEQUEÑA,25,BLANCO,3
872,SUELA SCOLA PEQUEÑA,26,BLANCO,3
873,SUELA SCOLA PEQUEÑA,21,NEGRO,47
874,SUELA SCOLA PEQUEÑA,22,NEGRO,49
875,SUELA SCOLA PEQUEÑA,23,NEGRO,41
876,SUELA SCOLA PEQUEÑA,24,NEGRO,46
877,SUELA SCOLA PEQUEÑA,25,NEGRO,52
878,SUELA SCOLA PEQUEÑA,26,NEGRO,46
879,SUELA SCOLA PEQUEÑA,21,VAINILLA,167
880,SUELA SCOLA PEQUEÑA,22,VAINILLA,77
881,SUELA SCOLA PEQUEÑA,23,VAINILLA,90
882,SUELA SCOLA PEQUEÑA,24,VAINILLA,156
883,SUELA SCOLA PEQUEÑA,25,VAINILLA,33
884,SUELA SCOLA PEQUEÑA,26,VAINILLA,50
885,SUELA SHARONI,35,BLANCO,10
886,SUELA SHARONI,37,BLANCO,3
887,SUELA SHARONI,38,BLANCO,8
888,SUELA SHARONI,39,BLANCO,2
889,SUELA SHARONI,40,BLANCO,1
890,SUELA SHARONI,34,NEGRO,1
891,SUELA SHARONI,39,NEGRO,11
892,SUELA SHARONI,40,NEGRO,3
893,SUELA SK GRANDE,34,BLANCO,15
894,SUELA SK GRANDE,36,BLANCO,21
895,SUELA SK GRANDE,37,BLANCO,62
896,SUELA SK GRANDE,38,BLANCO,43
897,SUELA SK GRANDE,39,BLANCO,11
898,SUELA SK GRANDE,40,BLANCO,20
899,SUELA SK GRANDE,34,NEGRO,4
900,SUELA SKACHER DAMA,34,BLANCO,17
901,SUELA SKACHER DAMA,35,BLANCO,61
902,SUELA SKACHER DAMA,36,BLANCO,44
903,SUELA SKACHER DAMA,37,BLANCO,56
904,SUELA SKACHER DAMA,38,BLANCO,36
905,SUELA SKACHER DAMA,39,BLANCO,6
906,SUELA SKACHER DAMA,40,BLANCO,10
907,SUELA SKACHER DAMA,37,NEGRO,5
908,SUELA SKACHER DAMA,38,NEGRO,44
909,SUELA SKACHER DAMA,39,NEGRO,5
910,SUELA SKACHER DAMA,40,NEGRO,5
911,SUELA SKACHER DAMA,41,NEGRO,3
912,SUELA SKACHER DAMA,34,KLIM,1
913,SUELA SKACHER DAMA,35,KLIM,6
914,SUELA SKACHER DAMA,36,KLIM,8
915,SUELA SKACHER DAMA,37,KLIM,30
916,SUELA SKACHER DAMA,38,KLIM,13
917,SUELA SKACHER DAMA,39,KLIM,91
918,SUELA SKACHER DAMA,40,KLIM,20
919,SUELA SKACHER NIÑA,27,BLANCO,4
920,SUELA SKACHER NIÑA,28,BLANCO,40
921,SUELA SKACHER NIÑA,29,BLANCO,5
922,SUELA SKACHER NIÑA,30,BLANCO,50
923,SUELA SKACHER NIÑA,31,BLANCO,17
924,SUELA SKACHER NIÑA,32,BLANCO,18
925,SUELA SKACHER NIÑA,33,BLANCO,51
926,SUELA SKACHER NIÑA,33,NEGRO,3
927,SUELA SKACHER NIÑA,27,KLIM,22
928,SUELA SKACHER NIÑA,28,KLIM,25
929,SUELA SKACHER NIÑA,29,KLIM,43
930,SUELA SKACHER NIÑA,30,KLIM,21
931,SUELA SKACHER NIÑA,31,KLIM,22
932,SUELA SKACHER NIÑA,32,KLIM,24
933,SUELA SKACHER NIÑA,33,KLIM,24
934,SUELA SNEAKERS,37,BLANCO,57
935,SUELA SNEAKERS,38,BLANCO,60
936,SUELA SNEAKERS,39,BLANCO,92
937,SUELA SNEAKERS,40,BLANCO,40
938,SUELA SNEAKERS,41,BLANCO,35
939,SUELA SNEAKERS,42,BLANCO,62
940,SUELA SNEAKERS,38,NEGRO,1
941,SUELA SNEAKERS,39,NEGRO,3
942,SUELA SNEAKERS,40,NEGRO,1
943,SUELA SNEAKERS,41,NEGRO,18
944,SUELA SNEAKERS,37,KLIM,3
945,SUELA SNEAKERS,40,KLIM,2
946,SUELA SNEAKERS,41,KLIM,14
947,SUELA SNEAKERS,42,KLIM,3
948,SUELA SNEAKERS,37,VAINILLA,64
949,SUELA SNEAKERS,38,VAINILLA,4
950,SUELA SNEAKERS,40,VAINILLA,2
951,SUELA SNEAKERS,41,VAINILLA,1
952,SUELA SNEAKERS,37,CARTON,27
953,SUELA SNEAKERS,38,CARTON,23
954,SUELA SNEAKERS,39,CARTON,25
955,SUELA SNEAKERS,40,CARTON,24
956,SUELA SNEAKERS,41,CARTON,20
957,SUELA SNEAKERS,42,CARTON,13
958,SUELA SOFIA,34,CREPE,14
959,SUELA SOFIA,36,CREPE,16
960,SUELA SOFIA,36,NEGRO,1
961,SUELA SOFIA,37,NEGRO,1
962,SUELA SOFIA,38,NEGRO,2
963,SUELA SOFIA,39,NEGRO,3
964,SUELA SOFIA,40,NEGRO,1
965,SUELA SPEED,34,BLANCO,20
966,SUELA SPEED,35,BLANCO,1
967,SUELA SPEED,36,BLANCO,68
968,SUELA SPEED,37,BLANCO,60
969,SUELA SPEED,38,BLANCO,22
970,SUELA SPEED,39,BLANCO,54
971,SUELA SPEED,40,BLANCO,64
972,SUELA SPEED,41,BLANCO,41
973,SUELA SPEED,42,BLANCO,26
974,SUELA SPEED,43,BLANCO,31
975,SUELA SPEED,34,NEGRO,13
976,SUELA SPEED,36,NEGRO,1
977,SUELA SPEED,37,NEGRO,1
978,SUELA SPEED,38,NEGRO,3
979,SUELA SPEED,39,NEGRO,1
980,SUELA STEFANY,34,CREPE,50
981,SUELA STEFANY,35,CREPE,50
982,SUELA STEFANY,36,CREPE,10
983,SUELA STEFANY,37,CREPE,11
984,SUELA STEFANY,40,CREPE,50
985,SUELA STEFANY,41,CREPE,30
986,SUELA STEFANY CON SILVATRIM,34,CREPE,28
987,SUELA STEFANY CON SILVATRIM,35,CREPE,760
988,SUELA STEFANY CON SILVATRIM,36,CREPE,284
989,SUELA STEFANY CON SILVATRIM,38,CREPE,453
990,SUELA STEFANY CON SILVATRIM,39,CREPE,344
991,SUELA STEFANY CON SILVATRIM,41,CREPE,5
992,SUELA STEVEN,36,NEGRO,8
993,SUELA STEVEN,36,CAFE,34
994,SUELA SWIFT HOMBRE,35,BLANCO,1
995,SUELA SWIFT HOMBRE,36,BLANCO,24
996,SUELA SWIFT HOMBRE,37,BLANCO,76
997,SUELA SWIFT HOMBRE,38,BLANCO,97
998,SUELA SWIFT HOMBRE,39,BLANCO,17
999,SUELA SWIFT HOMBRE,40,BLANCO,29
1000,SUELA SWIFT HOMBRE,41,BLANCO,3
1001,SUELA SWIFT HOMBRE,42,BLANCO,6
1002,SUELA SWIFT HOMBRE,37,NEGRO,89
1003,SUELA SWIFT HOMBRE,38,NEGRO,82
1004,SUELA SWIFT HOMBRE,39,NEGRO,114
1005,SUELA SWIFT HOMBRE,40,NEGRO,56
1006,SUELA SWIFT HOMBRE,41,NEGRO,21
1007,SUELA SWIFT HOMBRE,42,NEGRO,46
1008,SUELA SWIFT HOMBRE,37,VAINILLA,6
1009,SUELA SWIFT HOMBRE,38,VAINILLA,5
1010,SUELA SWIFT HOMBRE,39,VAINILLA,5
1011,SUELA SWIFT HOMBRE,40,VAINILLA,7
1012,SUELA SWIFT HOMBRE,41,VAINILLA,6
1013,SUELA SWIFT HOMBRE,42,VAINILLA,3
1014,SUELA SWIFT JUVENIL,34,BLANCO,10
1015,SUELA SWIFT JUVENIL,35,BLANCO,53
1016,SUELA SWIFT JUVENIL,36,BLANCO,101
1017,SUELA SWIFT JUVENIL,34,NEGRO,36
1018,SUELA SWIFT JUVENIL,35,NEGRO,108
1019,SUELA SWIFT JUVENIL,36,NEGRO,83
1020,SUELA SWIFT JUVENIL,34,VAINILLA,7
1021,SUELA SWIFT JUVENIL,35,VAINILLA,7
1022,SUELA SWIFT JUVENIL,36,VAINILLA,5
1023,SUELA SWIFT MEDIANA,29,BLANCO,11
1024,SUELA SWIFT MEDIANA,30,BLANCO,110
1025,SUELA SWIFT MEDIANA,31,BLANCO,4
1026,SUELA SWIFT MEDIANA,32,BLANCO,3
1027,SUELA SWIFT MEDIANA,33,BLANCO,36
1028,SUELA SWIFT MEDIANA,27,NEGRO,1
1029,SUELA SWIFT MEDIANA,28,NEGRO,20
1030,SUELA SWIFT MEDIANA,29,NEGRO,2
1031,SUELA SWIFT MEDIANA,31,NEGRO,74
1032,SUELA SWIFT MEDIANA,32,NEGRO,25
1033,SUELA SWIFT MEDIANA,33,NEGRO,17
1034,SUELA SWIFT MEDIANA,27,VAINILLA,2
1035,SUELA SWIFT MEDIANA,29,VAINILLA,2
1036,SUELA SWIFT MEDIANA,31,VAINILLA,2
1037,SUELA SWIFT MEDIANA,32,VAINILLA,7
1038,SUELA SWIFT MEDIANA,33,VAINILLA,5
1039,SUELA SWIFT PEQUEÑA,21,BLANCO,134
1040,SUELA SWIFT PEQUEÑA,22,BLANCO,2
1041,SUELA SWIFT PEQUEÑA,21,NEGRO,23
1042,SUELA SWIFT PEQUEÑA,22,NEGRO,64
1043,SUELA SWIFT PEQUEÑA,23,NEGRO,15
1044,SUELA SWIFT PEQUEÑA,24,NEGRO,15
1045,SUELA SWIFT PEQUEÑA,25,NEGRO,20
1046,SUELA SWIFT PEQUEÑA,26,NEGRO,33
1047,SUELA SWIFT PEQUEÑA,28,NEGRO,20
1048,SUELA SWIFT PEQUEÑA,21,VAINILLA,8
1049,SUELA SWIFT PEQUEÑA,26,VAINILLA,2
1050,SUELA TETRA,34,BLANCO,3
1051,SUELA TETRA,36,BLANCO,2
1052,SUELA TETRA,38,BLANCO,2
1053,SUELA TETRA,39,BLANCO,25
1054,SUELA TETRA,40,BLANCO,26
1055,SUELA TETRA,34,NEGRO,52
1056,SUELA TETRA,35,NEGRO,1
1057,SUELA TETRA,36,NEGRO,10
1058,SUELA TETRA,37,NEGRO,6
1059,SUELA TETRA,38,NEGRO,1
1060,SUELA TETRA,39,NEGRO,2
1061,SUELA TETRA,40,NEGRO,2
1062,SUELA TETRA,34,KLIM,16
1063,SUELA TETRA,35,KLIM,3
1064,SUELA TETRA,36,KLIM,6
1065,SUELA TETRA,37,KLIM,33
1066,SUELA TETRA,38,KLIM,1
1067,SUELA TETRA,39,KLIM,4
1068,SUELA TETRA,40,KLIM,11
1069,SUELA TEXI CON VIRA,34,NEGRO,36
1070,SUELA TEXI CON VIRA,37,NEGRO,27
1071,SUELA TEXI CON VIRA,40,NEGRO,3
1072,SUELA TEXI CON VIRA,36,KLIM,8
1073,SUELA TEXI CON VIRA,34,CAFE,16
1074,SUELA TEXI CON VIRA,35,CAFE,2
1075,SUELA TEXI CON VIRA,37,CAFE,4
1076,SUELA TEXI CON VIRA,38,CAFE,32
1077,SUELA TEXI CON VIRA,39,CAFE,1
1078,SUELA TEXI CON VIRA,40,CAFE,34
1079,SUELA TEXI CON VIRA,34,CARTON,11
1080,SUELA TEXI CON VIRA,35,CARTON,24
1081,SUELA TEXI CON VIRA,36,CARTON,40
1082,SUELA TEXI CON VIRA,37,CARTON,37
1083,SUELA TEXI CON VIRA,38,CARTON,39
1084,SUELA TEXI CON VIRA,39,CARTON,10
1085,SUELA TEXI CON VIRA,40,CARTON,10
1086,SUELA TEXI SIN VIRA,34,NEGRO,7
1087,SUELA TEXI SIN VIRA,35,NEGRO,56
1088,SUELA TEXI SIN VIRA,36,NEGRO,47
1089,SUELA TEXI SIN VIRA,37,NEGRO,43
1090,SUELA TEXI SIN VIRA,38,NEGRO,43
1091,SUELA TEXI SIN VIRA,39,NEGRO,48
1092,SUELA TEXI SIN VIRA,40,NEGRO,2
1093,SUELA TEXI SIN VIRA,34,CAFE,43
